Date,AAPL,CVX,JNJ,KO,MSFT,NVDA,PG,SPY,UNH,XOM
2020-01-03,-0.009722026654515936,-0.0034585666063365883,-0.0115780829374581,-0.005455608229881892,-0.012451583122962795,-0.01600607531733622,-0.006725595498186965,-0.007572166219127374,-0.010119927136244766,-0.008039554605778543
2020-01-06,0.007968348572992223,-0.0033885389165608792,-0.0012472876999735094,-0.0003656230393328519,0.0025846688167920906,0.004193937130596126,0.0013867513489591587,0.003815178387107876,0.006942309246414702,0.0076781490514130635
2020-01-07,-0.004703080777853308,-0.012769307628862858,0.006106501462119995,-0.007682422144511092,-0.0091175198202319,0.012106314177362298,-0.0061913430690834215,-0.0028119225017524396,-0.0060364277478895945,-0.008183942252330878
2020-01-08,0.016086291266786734,-0.011423064985717546,-0.00013789739916936217,0.00184337039375837,0.01592802196440113,0.0018758331639756598,0.00426263567268137,0.00532962553921279,0.021083901992559273,-0.01508037632519521
2020-01-09,0.02124089685551378,-0.0016142449956031424,0.002966305551208359,0.018215360948745207,0.012493311044039723,0.01098263935576771,0.010938079059607642,0.006780698860548329,-0.005677604860879981,0.007655453602209317
2020-01-10,0.002260616610677335,-0.009105660436414253,-0.00226973870804692,0.003433250501245544,-0.004627456674483277,0.005349063321928638,0.0009686474431904735,-0.0028779492856118027,0.003093016680147498,-0.008887513889829668
2020-01-13,0.0213643825419354,0.0018897328615619102,0.004412234782845914,0.010804942075197221,0.012024628953377636,0.031352600498928185,0.007340744992104131,0.006877715533532891,-0.031443688997121466,0.009545849408084228
2020-01-14,-0.013503294566399204,-0.003086220031045084,0.005627921087998589,-0.002316117790518324,-0.007043438475275776,-0.018652145207185278,-0.0015217793657074097,-0.001524894616684258,0.00836078348359992,-0.008596055430725946
2020-01-15,-0.004285240418643754,-0.0014617478020273467,0.0033440667437028004,0.01250010683887437,0.006476305931902848,-0.00691548308313461,0.010185305503599418,0.002260110787860148,0.028344505371358686,-0.0015898046991694725
2020-01-16,0.01252642741625798,0.006544536629081055,0.008094734285140737,0.0021163801744279453,0.01832337675056306,0.013682475856051202,0.0008732568208404956,0.008318304155867207,0.014608135773983344,-0.003907681911306193
